framework,source_path,source_sha,source_line,action_family,adapter_id,native_executor_verified,canonical_executor_verified,external_network_required,prior_exclusion_status,deterministic_selection_score,eligible,detail,argument_name,source_compatibility_result,compatibility_scope
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,257,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,6a55d817fc4e01c210eed9e282d85420bc5499f98c9b1ab445b7cd49205d5a4f,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,280,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,8b300b751ad8e9e0b4fc68ea8d86500ea0845432c08364c15aaaf7052a5798d6,false,calculate,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,279,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,fc239bb4128523375a70c5a243e3c8f9d35395017695c02785303b8e1e601f8b,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,297,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,EXCLUDED,9bbcf8a4530d0c31a94e865432b2430bcb790561fc326d24c047e9a97573ce30,false,get_weather,city,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,296,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,b04bab59fc16c17b7dd3b00751b587322e6b341e0c7767228d955cb009886cca,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,310,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4e49d803a5337640a8ccb91f4f10a6dc062c69a235d3313f2cfa85745807a0f2,false,test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,330,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,f2f2d9095e3877ba90b8c298704da5c6a2cf79c70d6a9299f0d99f6339ce057a,false,async_test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,329,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,9236e334aac0d71b7ff9cfe26b94d154c57c8aab4a6f3f57c0d359658476a820,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,351,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,ace05088952e7f92c28ded6409449899449d94ca0c0fa65b46c173ebce3a5130,false,test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,350,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,0ef193d52b623887c03def2e448f03640d2b22df826a5a800f2fde9f37bb06a5,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,373,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,c6eb64232d41634f3cce0de500681cfb3a3395ecb8b8ec1cd811a69a14c2952b,false,search_flows,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,397,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,0656119336da5841d484fa0b7b4eeb8a1752e4f0e8a94d234eb24e77420b1b29,false,search_flows,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,422,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,82d1436726ea6d0f1831485bb5b46fff83856196ca93480c0e17bfb98b8f46e0,false,set_priority,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,444,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,b7108f554af6788803cf89531606526f45e532aa29308ad64ebd78a19cfe2c5b,false,categorize,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,469,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,3035e5b5e0c680b4e45b634b0609a963de88d8db5e4142a90966cd60e7399bae,false,increment,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,468,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,01162040c1a487ff7e41078799133a5d16f1acbdfdf80cfbb6d275a8f3bb90a3,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,476,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,03ce8b236a371d64975d331b0a8f3f8f4dcfdffe373ff387107179da45b50597,false,get_value,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,475,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,fe475c1e3d4e9344a9af57e48ba8f4235f482d3b8d386653f7c11fa7d3514639,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,482,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,cd5f08feb65c84109cecc8c26ccc41a09cd9e97eb065ae26ce6097e2d148f021,false,multiply,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,481,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,a631ab159df093076fff39889dfd746c84b6a16a5d75c7823cda852688145a5d,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,489,state_memory,NONE,false,false,unknown,CLEAR,31aa0dc166ab9130061402a8e9d3632c152bdda9f0d27bafd8cf81c65dae246f,false,StatefulCounter,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,573,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,997d6ff52c35294999fac519197a966eb602671df292b33f97182258aa94a884,false,telemetry_test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,569,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4481ec8e9cae67bf311efe91225926d2113b19ef36ce5367a5f330088598b09b,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,618,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1ae2e41a6fa6e3f091ba65a8af5e7ab1835752c077f45fe1e959a455c1673e75,false,telemetry_test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,614,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,decad36b908340ed00a05592de5669428a94581a52afe3c5f7243bcb5b7625a9,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,666,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4d1a887b9afc6fa0af75b94d501d484ef39ea544bba0151847adfe90ff13de72,false,telemetry_test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,662,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,a2d1704439d7ff2fc6404b450ce8fc3a92b7a4c0e0e2ca1ad98fb8f30bc3c0ed,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,688,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,CLEAR,d5d88518f109d354ab02a924750d10d07f57cb93dc0b17fd1e26cc2a4012ef3f,true,simple_tool,message,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,709,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,f4360d4ea8fb272f0221b7b0ac5ed397d5163634c0f5fd70fa3af89febe72db3,false,pydantic_test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,705,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1215c5077cf6d80a8dde77f39cefce3b43998b056bd8df3ca3cad271139fec2c,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,744,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,7addfd56894cdfcb33cb3ca4457ae50d242ebcbffef4b84275ba2bcddcfd3e54,false,exception_test_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,740,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,8d798fa28bdfd8004f29dbab30d161c7157315178386dbb81833c64f327ce344,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,781,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,6bb31d53c57726b9563eb6079c71431a819c36a07e9cd1c432f984baa6aff4e5,false,async_telemetry_test,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,777,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,d1923b3e060a282d0baa64c077c32ee31bffa4654deeca4a9079d9e5e6ac57c2,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,816,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,24f59ef1862765928d5634aa89163f300be3b046fbf7120e04fb44aeb305e681,false,invalid_args_test,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,815,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,bdf065f1548a479e9c9416e7f689f7a34b895c9329d4255876a04196533ea57d,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,839,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,63b4ab583bc5bc01d81312263988e74287b81a731698bab19c415988ad174272,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1008,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,9c2a759fa5bd19e6912597d8da64fd3769fefe29818a6b46ec4d0f7ebda56171,false,tool_with_kwargs,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1042,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,faff840721656b34ead5b389242b20998d7129c28076e335b7b7d16eac5ef280,false,tool_with_context,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1069,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,9074dcf38dd8433ba0bbb040fe899c39904601800357643cf4a4ba0e01794aa0,false,tool_with_runtime_context,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1099,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,c5c30659106383815a624ed96a7968774dddeb246cbdc0e8e7d9f10f3c779665,false,tool_with_schema,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1098,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4801b26b3b8f53b83a4203d9d8bd2a21116ea56782a50a8a9c10e136c9a09904,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1121,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4404b90dda4cd7a16dd5881ef05e63aeafcb4ebded7bc22f517341b3ed0c8e79,false,tool_with_schema,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1120,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,3ae167f433d7ccb48ce0a22daa7c82c2862ea064065d9bf3542ff0d9080ca31e,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1143,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,7b32ca70f3c1ecea8134f07370920f309f52e7e20a4e86ddb94e224a1ee61bc1,false,invalid_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1156,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,fd355c35a37aa55b768603e53fc77bfdfc77f6e21ec9d259dacc04f76ed26010,false,invalid_tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1155,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,708f0d4404a10dca5484f5b77f59e52f05dff201cdefc59a2e947a5f49112e47,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1231,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,0910d646dd36f9018591affd0db9d738bb3380b0238d0e31224037de9eea09f5,false,_impl,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1230,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,f33c6a6635d7cad6e2b61ee8b84f14c656df4f72c178b97a7f3681df46bb5cc1,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1385,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,true,true,false,CLEAR,3927fc846e6debcae2be33f73e213eb6ed90c35948920c5ff8a4ae7d427bf032,true,get_weather,city,FROZEN_GENERIC_SCALAR_TOOL_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1403,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,16d87fa644b5883d9fe4c05eeb01f56bf75ba8dba4fad1e098a31af5f4651883,false,make,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1415,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,af913c3bc0c7d33b911145e3ce12922e0b23e4561135a8c3e1698277b48bd045,false,slow,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1429,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,cefee018272e5f647ed34808551376f4420814beca7e17994b43e8da149f5072,false,wait_for_release,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_tools.py,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,1451,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1a4c8bcf2095989fbd04d70e56b7babe35517085da16da6d61433dae94128af8,false,needs_event_loop,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
