framework,pinned_commit,source_path,source_line,source_sha256,action_family,source_detail,original_v6_disposition,eligibility_interpretation,local_deterministic_adapter,external_network_or_credentials,native_projection_well_defined,canonical_projection_well_defined,deterministic_score
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/shell.py,117,3c715fade98b024d2f4a5d9f597cf16a1d7db892dc2719627ad4aa8bcaa0cb0a,tool,"Call(func=Name(id='ShellTool', ctx=Load()), keywords=[keyword(arg='executor', value=Call(func=Name(id='ShellExecutor', ctx=Load()))), keyword(arg='needs_approva",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6887743d2553afd072adccf4160bed32c93ddf17af95e210b0e0a6f95b2a2734
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,437,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='add_comment', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6962a54642cbf8317f100021958823f2cb0097ac777b2d44371642b4bd444ed7
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools_future_annotations.py,83,9d5da915e76a79b66fd1b95382db94487a78195c7c684248f0585a5721216306,tool,search,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,69697c8826b2c147b58edb785f3f8f3d3be813d467e6161a006699b5be70b025
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,444,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,categorize,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6985c858c55d9a158b2a0dd25a4ad6a3163e9ec8f9d73c86475e4721cbe2f199
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1375,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,optional_args_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6a109c9dc516221a25dc06337fe164586b85f9b94d5343c366877179fe3ffe6f
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,45,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6a1731591d69bd0b1cca403c416ed7eaf843929d28cb3939f71c37f279c9f4cd
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,80,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6a3a901c53528723aeff02f5f45043ae59a5054023e8e961bdc7a75710969b21
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/image_tool_output.py,31,133bf225dfd0582e9d19912e1d3d1a31ad88edf45b103deadb8ea949268e1752,tool,"Name(id='fetch_random_image', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6a9e405ac83d1d4b55fb3b62b8b0b09334846a07c82a8c540945bc59326f7697
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1098,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6ad4b0fa37a147ca006658cc6fe1835aabec2654c7c07a3c3c723e06ca4570c6
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/agents_as_tools_conditional.py,44,511e3da26270d1df3a8454e0c8df774d8bc41815db245fa2105ca6a5a137c6a7,tool,"Name(id='get_user_name', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6b30d580de42e6ffb0a4f35b69e0d4b0083c1a40563e7ceec442a71742f3cc17
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,849,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,guarded_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6b338721653a33e3bbe2507fe0d738d4fb5256667845c5c29cffb29177046535
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools_future_annotations.py,120,9d5da915e76a79b66fd1b95382db94487a78195c7c684248f0585a5721216306,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6b962d44098b6905cefa38327e3aa6d335d5854b2f5e2631026583ffceff73cb
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,437,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='lookup_work_items', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6cab9b118dc0136c37deab2f4103408dfdd2e8b49d3db248534062c596904c67
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_clients.py,308,db32a3cb92f12e6043ee5e58cbecdf9f8aae0dc6df94464044b4534e9b8c8044,tool,lookup_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6cc4fc3cbea21ccabe5e32d344912e0e23af75f8fe4373e0d0df62d422da531f
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1470,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6cf06a566cc023f9302b7e67d99b92da8de64dfb7ba7e7d66384eff925beb50c
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,222,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,search,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6d80083bec15c0e24cb27aeafc4014d9dc1d27e58ad15c82fbf4ca21f6c038a4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,839,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6d816759ff7b9b82d0e5f11caf1d87bfc29d9b462c1cedac70e54b3e565ea491
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/container_shell_inline_skill.py,93,e0fe7d931c5dad57be254d66bd9d1b3a0b517c272f6c1ba9c95ff90f89a191a0,tool,"Call(func=Name(id='ShellTool', ctx=Load()), keywords=[keyword(arg='environment', value=Dict(keys=[Constant(value='type'), Constant(value='container_id')], value",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6e0616b9b538fee50405a3f9b7d23994a3af53cc8cab4cfe607e310e7fdabb84
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,537,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,risky_update,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6e550ef77290fbfc88fb56263dc7929dc9dd2506b2f8422067c53c7659ecc240
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,115,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,reasoning_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6ee36c4f58bba6e43e08e3bc9cb73ae5288a782cc25386c2d3ee1f0635703816
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,481,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6f091a9817d07fd358b5bd0c1870276023511511d282a4099d19815937f34f49
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,62,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,get_invoice_status,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,6f6a109bc04bd131ca60e2255e42f36490f6fadd16b72b9e5108626611e56792
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,714,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,guarded_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7017000f0e8d263c260f75bf0790674ff97c2bd77bb8da8c6d448f8cd598baa6
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,432,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,add_comment,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,70472714f3f457db42ebafc3a5155550d248559b8a35d211efb94bdabf4e1908
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/container_shell_skill_reference.py,57,d009b25d3dceaf2b39e968e888349dab364bd4e93e0ba223dbaae925b578ea1f,tool,"Call(func=Name(id='ShellTool', ctx=Load()), keywords=[keyword(arg='environment', value=Dict(keys=[Constant(value='type'), Constant(value='network_policy'), Cons",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,70c22d4dd8efe3d4dc6cf2d77a287ac0edb08bf24e8f92b85a3dbaa0a456d752
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/sandbox_agents_as_tools.py,78,7faa28a264219ab9694252e88c10f4bb0c2dc9842ebbae13e3e045ce59735c28,tool,get_discount_approval_rule,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7134d8bd763c124d90e16f456a90b3adeeffc8288c075f331a83c2d689272bd6
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,53,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7168f8655359a632b55937af051cf136d44f23f6fed8b300527034e285f1e2b8
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/agent_patterns/hosted_multi_agent_beta.py,27,95dbc644fe5ea932b308dfe9712e71f1035dbb9688b21137c20680a2a041fdcb,tool,get_proposal,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,71931db645d2c5380146b9ceb412309f7e78715a785ef22d76a4f344e0e13949
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,894,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,71d0c53d1cf45c87c7c3fda769648ba4b3c652b4325e1fb55caf4e0df7509598
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/handoffs/message_filter_streaming.py,69,087ef2be8f5877a9fb663b973ec9966ca7882c6b47abd021903918b6c7301d79,handoff,"Call(func=Name(id='handoff', ctx=Load()), args=[Name(id='spanish_agent', ctx=Load())], keywords=[keyword(arg='input_filter', value=Name(id='spanish_handoff_mess",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,71fc3736343730f849295085db27aa772238c18b674b4fd5e9767eff68a5729e
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/stream_ws.py,39,f9071975a51934789c76aa2f5cdfb765404e61f5fbc709423eb5e987f4e16cce,tool,lookup_order,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,721ea7637b190c36a9b43de4c8c34daccf01de96829c76631f3d73f97f3ba531
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/basic/tool_guardrails.py,117,4d70ca04e73201a94615eadefb5af89083214bf444ce559bdac8202b8cc5b7b9,tool,"Name(id='send_email', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,73bc1db6e5e93a993327d4008efacc6aed992a8a42116f48517884ff9b4a41e8
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/model_providers/custom_example_provider.py,52,bbee8e39e45b257b397f6c0aa67543fc422ab450f55834ce0249de807742f300,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,74acc3204ce1457e3f888d13ce647a1e4fe4c01585a334b131a319f14add9a61
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,868,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,other_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,74c601486d9b84714384f5fb93fbe4d68c9c06f41e6e6e0b522737e7b8dcd4fd
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/healthcare_support/tools.py,68,ee699e45f308f542614616c5d40e70c6b58da77f4d9c0dc5e0a26bed69cfe07a,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7525b295db24a032a2363f14b1c54e86870f03ee647ce1562ba034defd8ea805
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/sandbox/extensions/runloop/capabilities.py,524,ebc73fad9b1edbbf7d1491a99ae3f05d4199178d56ab4d29809cee7aea8fba77,tool,query_runloop_network_policy,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,754212cd6ef57b8ca39d77662fae25cfe08fc385fe7c28093ad6281b6b90604f
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_types.py,58,6468ef1614c7dd4ae2e3a74a8982558f430f7de10c241709f6bfd03a31811a96,tool,generic_tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,75bffd3bea1605215ada357cdff91eae5bf6f5e4e28cff7105e245e88c7b741d
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,2827,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='sample_tool_function', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,762b53bd01d1dd7bfa6363517f2f24b829d14b6db572ea84a77aba6e1298e6a4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,246,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,process,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,77f5180450f786a55493c23cb2a76c5b6d8e14678dda114c31f5b9ec1ffcf258
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/file_hitl_example.py,133,5b8213ae3f5b8ff9163e2500b14ab09632723c9f3aed6c7a2b76671d7c798a2c,tool,lookup_customer_profile,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,79de9ba8239bf58c260d589d29feb500efbe2e86296fdda1a3eb7bf422870adb
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/model_providers/any_llm_provider.py,26,9468df9a898f0a62db3b5aa05b58e5f4bf8861718b1ca6244f1ff1459cb05360,tool,get_weather,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7a38f82c4fe20ca30dd83e8fefbb1580eafeddf0f111f8ec2637c9698124b79e
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1042,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool_with_context,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7b352163c322579bb147cf4325894dfd949f1b33199c626a3fbc1a41e0446a11
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,1038,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='sample_tool_function', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7bd9586f1503bb39793dcb4f60276833d517ee21c7b42d5020ab61e41cea7bf0
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/tools/tool_search.py,61,c06389cc75b499c40ec7c433ce556d91321934079a6d45edb9f9ad2dff8f20bc,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7c9070f790a506b916cb88235a09259d38369804bc402968c0d4a72f6c7b7acf
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/voice/static/main.py,58,1eae3423a15bd576e372351b8b8cee39ffae30e8d348f60599749329570893f2,tool,"Name(id='get_weather', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7d1ccab81a4c3dbd081024c14943d4c987486101b09c17f31fe671f2d3d33854
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1382,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='optional_args_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7f3168ff528798172a2874c84ad021f5d14bfc33911e492067e9e5a711170906
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,596,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,risky_a,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,7fda5abb5f926f5fcbe1d6aac2d0c2a0dfb26a8efbf72f48653db72f73e42d2d
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,372,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,"Name(id='oauth_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,806f8d03a2aab834c04fd931a52dd891765ac7e038cb58e0e43afc922b48d6a4
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,296,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,80fdbd747724998c05ed05ee4ee8162e410f1c4d4670bc4ef0affeac92896499
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/memory/openai_session_hitl_example.py,66,d009f248b0d7a21a9f5f20ed78f96dcca4f5e8bef89d061f86a289f9d59841af,tool,"Name(id='get_weather', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,812a2c81095297caef9e413210e6fd11fc504b8c284dea1cb94921ecfaeb031d
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,2641,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='slow_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8138de3315bab3830329bd3802dd639e9e83a96e2555355592a84006dd1c7c60
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,1167,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,813f983de0f473b62253c04cd953218f6fe681ab56fb67a1b2c5a106ceaa2a27
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,1532,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,returns_dict,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,82e434ed82a1ebd76e44afc35194add32e6252cd058fa83a7abf8b46e5485ca0
OpenAI Agents SDK,a40ae9803e6b7a79faa246293f56adb100d5868b,examples/customer_service/main.py,66,f9f1ff5b37efbb41c17f769934615c3c3c4e107a5d44eb6d09282b2b924ffb7f,tool,update_seat,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8388e57c2872faaa40398e5dd4b0694e7b0fe0edd65ee84983b9040ee85184cd
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,938,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,auto_write,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,84a4305ea46caa0d5d54c728535399cad9035e419b80e3c92f9e5358c21775b7
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,806,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8563fddf2242cefac8f030b17ea9a591f9f325dcae05e4dde2c27bf528dd9da9
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_agent_executor_tool_calls.py,581,9ec695c3005323ea6b7afb9a5f9b6dffeb2b6d44a52f1873cf087df62a402238,tool,"Name(id='declaration_only_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,85edc3a54b14531a5bbdd66f6a23037609c1f84086b43ceb7527dc94ff1b1f8c
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_tools.py,257,296f5cc283614a27894e7b327ed40c7eff83c061bf0f4e4a24a378df8df2f44f,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,861273823ee6f14fefb9517d6fd595dd354aacb50f8f06cc6300e1382d330d88
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_agent.py,3009,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,tool,"Name(id='guarded_tool', ctx=Load())",MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,874831edc535ee9a4f9f323b00ab17ec0a2390b99d049601d08318385810d815
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,750,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,87b57e8cd042af503b0b6b0b227d038329a63a42a7f593d47cc5e200e77e3de0
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_harness_tool_approval.py,481,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,tool,tool,MEDIATED,FULLY_MEDIATED equivalent in frozen V6 schema,ACTION_BOUNDARY_LOCAL_ADAPTER,False,True,True,8877c9ba01f5a7fd784a63ec3fb1168295948fd9b53aee160bb9b71664964956
