framework,pinned_commit,relative_path,line,behavior_kind,detail,ir_v1_disposition,semantic_bucket,exact_lowering_feasibility,required_ir_primitive,classification_basis,source_excerpt
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,237,state_memory,events.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert events.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,249,fanout_fanin,add_fan_out_edges,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",Fan-out membership or concurrency semantics are not source-locally fixed.,"WorkflowBuilder(start_executor=executor_a).add_fan_out_edges(executor_a, [executor_b, executor_c]).build()"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,275,fanout_fanin,add_fan_in_edges,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,WorkflowBuilder(start_executor=executor_a)
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,275,fanout_fanin,add_fan_out_edges,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,WorkflowBuilder(start_executor=executor_a)
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,291,state_memory,events.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert events.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,341,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,538,state_memory,ctx.get_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","existing_messages: list[str] = ctx.get_state(""processed_messages"") or []"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,545,state_memory,ctx.set_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","ctx.set_state(""processed_messages"", existing_messages)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,562,state_memory,StateTrackingExecutor,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","state_executor = StateTrackingExecutor(id=""state_executor"")"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,572,state_memory,StateTrackingMessage,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","result1 = await workflow.run(StateTrackingMessage(data=""message1"", run_id=""run1""))"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,573,state_memory,result1.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result1.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,578,state_memory,StateTrackingMessage,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","result2 = await workflow.run(StateTrackingMessage(data=""message2"", run_id=""run2""))"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,579,state_memory,result2.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result2.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,584,state_memory,StateTrackingMessage,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","result3 = await workflow.run(StateTrackingMessage(data=""message3"", run_id=""run3""))"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,585,state_memory,result3.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result3.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,596,state_memory,StateTrackingExecutor,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","executor = StateTrackingExecutor(id=""state_executor"")"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,604,state_memory,StateTrackingMessage,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","result1 = await wf1.run(StateTrackingMessage(data=""message1"", run_id=""run1""))"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,608,state_memory,StateTrackingMessage,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","result2 = await wf2.run(StateTrackingMessage(data=""message2"", run_id=""run2""))"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,626,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,645,hitl_resume,workflow_resume.run,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"HITL_WAIT/HITL_RESUME with durable continuation, approval token, rejection, and cancellation semantics",Approval policy or continuation semantics are not source-locally fixed.,result_resumed = await workflow_resume.run(
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,649,hitl_resume,result_resumed.get_final_state,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,"HITL_WAIT/HITL_RESUME with durable continuation, approval token, rejection, and cancellation semantics",Approval/resume operation or approval requirement is syntactically explicit.,assert result_resumed.get_final_state() in (
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,649,state_memory,result_resumed.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result_resumed.get_final_state() in (
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,707,fanout_fanin,add_fan_in_edges,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,WorkflowBuilder(start_executor=router)
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,707,fanout_fanin,add_fan_out_edges,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,WorkflowBuilder(start_executor=router)
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,730,state_memory,events_small.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert events_small.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,738,state_memory,events_large.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert events_large.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,785,state_memory,events.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert events.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,828,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,832,state_memory,result2.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result2.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,867,state_memory,result2.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result2.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,904,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,922,state_memory,r1.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert r1.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,925,state_memory,r2.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert r2.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,935,state_memory,r3.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert r3.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,939,state_memory,r4.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert r4.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,965,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,990,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1076,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1244,state_memory,result_1.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result_1.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1245,state_memory,result_2.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result_2.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1285,conditional_edge,stream,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if stream:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1289,loop,For,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"public-bounded LOOP with an explicit counter, break/continue, and failure semantics",No public literal iteration bound is established by the source-local syntax.,for char in self._reply_text:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1344,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"accumulated_text = """".join(["
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1388,state_memory,result.get_final_state,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",assert result.get_final_state() == WorkflowRunState.IDLE
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1600,fanout_fanin,add_fan_in_edges,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"WorkflowBuilder(start_executor=executor_start, output_from=[aggregator])"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow.py,1600,fanout_fanin,add_fan_out_edges,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"WorkflowBuilder(start_executor=executor_start, output_from=[aggregator])"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,69,conditional_edge,self.streaming,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if self.streaming:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,104,conditional_edge,self.streaming,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if self.streaming:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,170,conditional_edge,self.streaming,UNSUPPORTED,STRUCTURED_BOUNDED_CANDIDATE,PARTIAL_SUBSET,typed side-effect-free predicate bytecode plus BRANCH,"Source predicate contains no call, lambda, await, yield, or comprehension.",if self.streaming:
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,575,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"final_text = "" "".join(m.text or """" for m in final.messages)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,644,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"final_text = "" "".join(m.text or """" for m in final.messages)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,728,fanout_fanin,join,UNSUPPORTED,EXTRACTOR_FALSE_POSITIVE_OR_OUT_OF_SCOPE,PARTIAL_SUBSET,"FORK/JOIN/PARALLEL_GROUP with a public maximum width, ordering, cancellation, and reducer semantics",The frozen substring detector matched a non-Agent join/fork name rather than a fan-out/fan-in control primitive.,"final_text = "" "".join(m.text or """" for m in final.messages)"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,764,state_memory,InMemoryHistoryProvider,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",history_provider = InMemoryHistoryProvider()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,998,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1016,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1033,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1047,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1068,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1093,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1120,state_memory,AgentSession,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",session = AgentSession()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1126,state_memory,session.to_dict,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",serialized = session.to_dict()
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1127,state_memory,AgentSession.from_dict,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.",restored_session = AgentSession.from_dict(serialized)
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1148,state_memory,InMemoryHistoryProvider,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","explicit_provider = InMemoryHistoryProvider(""custom-memory"")"
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/workflow/test_workflow_agent.py,1182,state_memory,InMemoryHistoryProvider,UNSUPPORTED,MIXED_OR_BOUND_NOT_PROVEN,PARTIAL_SUBSET,"typed STATE_GET/SET/APPEND/CAS with session, version, transaction, and failure semantics","The surface API is structured, but exact nested/runtime semantics are not represented or proven bounded.","existing_provider = InMemoryHistoryProvider(""custom"", load_messages=True)"
